"ID","Process ID","Process Name","Host Name","Kernel Name","Context","Stream","Block Size","Grid Size","Device","CC","Section Name","Metric Name","Metric Unit","Metric Value","Rule Name","Rule Type","Rule Description","Estimated Speedup Type","Estimated Speedup"
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Instruction Statistics","Avg. Executed Instructions Per Scheduler","inst","23778.64",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Instruction Statistics","Executed Instructions","inst","16169472",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Instruction Statistics","Avg. Issued Instructions Per Scheduler","inst","23778.64",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Instruction Statistics","Issued Instructions","inst","16169472",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Block Size","","128",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Cluster Scheduling Policy","","PolicySpread",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Cluster Size","","0",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Function Cache Configuration","","CachePreferNone",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Grid Size","","32",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Preferred Cluster Size","","0",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Registers Per Thread","register/thread","248",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Shared Memory Configuration Size","Kbyte","102.40",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Driver Shared Memory Per Block","Kbyte/block","1.02",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Dynamic Shared Memory Per Block","Kbyte/block","67.58",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Static Shared Memory Per Block","byte/block","0",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","# SMs","SM","170",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Stack Size","","1024",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Threads","thread","4096",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","# TPCs","","85",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Enabled TPC IDs","","all",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Uses Green Context","","0",
"0","8769","python3.12","127.0.0.1","sm80_xmma_fprop_implicit_gemm_indexed_bf16bf16_bf16f32_f32_nhwckrsc_nhwc_tilesize128x128x32_stage4_warpsize2x2x1_g1_tensor16x8x16_execute_kernel__5x_cudnn","1","7","(128, 1, 1)","(8, 4, 1)","0","12.0","Launch Statistics","Waves Per SM","","0.19",
